"filename","smile_intensity"
"100a.jpg",-0.146042384807139
"100b.jpg",1.00416657164088
"101a.jpg",-0.495974533480565
"101b.jpg",1.0814540714321
"102a.jpg",0.3890767729382
"102b.jpg",2.25695959064268
"103a.jpg",1.57465752942893
"103b.jpg",0.641674973188026
"104a.jpg",0.78642937636409
"104b.jpg",1.50480317202413
"105a.jpg",-0.703516926416586
"105b.jpg",0.952128153836324
"106a.jpg",-1.39349157313012
"106b.jpg",2.12107904063226
"107a.jpg",-1.52321251600848
"107b.jpg",-0.377890027984227
"108a.jpg",-0.0749823872821021
"108b.jpg",-0.182017079217045
"109a.jpg",1.95115508053579
"109b.jpg",2.6203431952186
"10a.jpg",0.835042099989553
"10b.jpg",-0.364820844801168
"110a.jpg",-1.49296588407467
"110b.jpg",3.11228925065272
"111a.jpg",-0.301369849505619
"111b.jpg",0.53770282848004
"112a.jpg",0.513001585077386
"112b.jpg",1.32396047257578
"113a.jpg",1.32208951119204
"113b.jpg",1.15938886280871
"114a.jpg",0.428803257371359
"114b.jpg",0.165221761024935
"115a.jpg",0.811283958903516
"115b.jpg",0.92525445974971
"116a.jpg",0.380171940341006
"116b.jpg",0.608494795734816
"117a.jpg",-0.173148407918119
"117b.jpg",1.13869259349726
"118a.jpg",0.142465018715829
"118b.jpg",0.84941685076627
"119a.jpg",-0.344634477924392
"119b.jpg",0.169752774368171
"11a.jpg",0.0234805034253862
"11b.jpg",1.01817556549684
"120a.jpg",-1.30702840331936
"120b.jpg",1.55797791828412
"121a.jpg",-1.23453942687493
"121b.jpg",0.729830976978985
"122a.jpg",0.237545936265787
"122b.jpg",1.21179861282981
"123a.jpg",1.10894226847952
"123b.jpg",0.544693041488899
"124a.jpg",0.55056989775777
"124b.jpg",1.47031413435868
"125a.jpg",-0.44655237091705
"125b.jpg",-0.140203784887331
"126a.jpg",-0.878078818547421
"126b.jpg",1.27145633889816
"127a.jpg",0.332405833108597
"127b.jpg",1.40887532665365
"128a.jpg",-1.54877696635366
"128b.jpg",-0.94340769230251
"129a.jpg",-0.211367487912703
"129b.jpg",0.311218626239115
"12a.jpg",0.521305236641117
"12b.jpg",1.15677608100083
"130a.jpg",0.376152459203359
"130b.jpg",-0.834948031933664
"131a.jpg",0.692664806345901
"131b.jpg",0.989179888061462
"132a.jpg",-0.0776557667245984
"132b.jpg",1.220287525311
"133a.jpg",1.27559193436297
"133b.jpg",1.76586656706873
"134a.jpg",-1.00185617330399
"134b.jpg",1.97406410089101
"135a.jpg",-0.956428577817297
"135b.jpg",0.02659898118195
"136a.jpg",-1.30518526352726
"136b.jpg",1.72893492790551
"137a.jpg",-1.10569628271058
"137b.jpg",1.71077435905393
"138a.jpg",2.21765889125811
"138b.jpg",0.0234881211015017
"139a.jpg",-0.667691969400019
"139b.jpg",2.21544321337483
"13a.jpg",1.49973402281397
"13b.jpg",1.31977463510552
"140a.jpg",0.301029269616822
"140b.jpg",1.3564962987271
"141a.jpg",-1.24642146254063
"141b.jpg",1.34821535974126
"142a.jpg",-1.83080366164825
"142b.jpg",3.38545461196574
"143a.jpg",-0.583356596389561
"143b.jpg",0.895075723116953
"144a.jpg",-0.118702178941007
"144b.jpg",-0.254299799722758
"145a.jpg",-1.13842881587066
"145b.jpg",0.789085687471357
"146a.jpg",0.0592397862678522
"146b.jpg",-0.218518292825512
"147a.jpg",-2.15751769087982
"147b.jpg",0.74028084954844
"148a.jpg",0.156016786122571
"148b.jpg",-0.0885360132191677
"149a.jpg",-2.17746109095337
"149b.jpg",2.01834044166647
"14a.jpg",-0.782024929020082
"14b.jpg",2.17459633765552
"150a.jpg",-1.73344471435483
"150b.jpg",1.30408160285472
"151a.jpg",0.629846404104592
"151b.jpg",1.25714847078222
"152a.jpg",-0.0324729361085206
"152b.jpg",-1.22532334188599
"153a.jpg",1.21261859927414
"153b.jpg",-0.837220751828158
"154a.jpg",2.12571438716917
"154b.jpg",-0.587943191494346
"155a.jpg",1.44247496818131
"155b.jpg",-0.63178661166951
"156a.jpg",0.482232554423712
"156b.jpg",1.65835319370497
"157a.jpg",0.211487496517763
"157b.jpg",0.972954047795906
"158a.jpg",-0.184040900922848
"158b.jpg",1.3186520527435
"159a.jpg",-0.135367662455443
"159b.jpg",0.903724337916552
"15a.jpg",0.17762595140906
"15b.jpg",0.321939954587931
"160a.jpg",-0.398861381570366
"160b.jpg",1.55371108425033
"161a.jpg",0.290657898818305
"161b.jpg",0.885905799796756
"162a.jpg",-0.733433713892856
"162b.jpg",1.05258902028348
"163a.jpg",-0.682044040169746
"163b.jpg",1.41307644097886
"164a.jpg",0.219965533784043
"164b.jpg",2.66133502867025
"165a.jpg",-0.0331897276750852
"165b.jpg",1.99414585091511
"166a.jpg",2.80508021712154
